2021-08-18 09:40:41 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:12 | INFO | crawl | >>>查无此人并不存在 男 自动驾驶功能不能用 2021-08-15 07:13:53
2021-08-19 02:00:12 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:12 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670354868666876&max_id=0&max_id_type=0
2021-08-19 02:00:12 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:12 | INFO | crawl | >>>worship在江湖 男 人都死了 是怎么知道是这个原因呢。。没想到大佬还会信这种自动驾驶的科技。逝者安息。 2021-08-15 07:12:17
2021-08-19 02:00:12 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:12 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670354464964768&max_id=0&max_id_type=0
2021-08-19 02:00:12 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:18 | DEBUG | crawl | Cookie:WEIBOCN_FROM=1110003030; loginScene=102003; SUB=_2
2021-08-19 02:00:18 | INFO | crawl | 一级接口请求信息：200 https://m.weibo.cn/comments/hotflow?&max_id=4670354464964767&max_id_type=1&id=4670198961671667&mid=4670198961671667
2021-08-19 02:00:18 | INFO | crawl | >>>CodingQH 男 现在的汽车AI辅助驾驶还差的远。 2021-08-15 07:12:05
2021-08-19 02:00:18 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:19 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670354410702287&max_id=0&max_id_type=0
2021-08-19 02:00:19 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:19 | INFO | crawl | >>>XIXI_SOMEBODY 女 @我是你的哦可绑 开车千万别大意喔，吓死人 2021-08-15 07:11:25
2021-08-19 02:00:19 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:19 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670354242930760&max_id=0&max_id_type=0
2021-08-19 02:00:19 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:19 | INFO | crawl | >>>稻穗Humphrey 男 应该禁止自动驾驶，无人驾驶，辅助驾驶等使用，交通这么复杂随便搞个程序就成研发成功可以上市了，即使辅助有没有培训车主说明如何使用，什么条件下可以用这个功能？车主有没有错误操作？所以啊像这种TSL，ES等电动车见到了距离远点，不然万一撞到了怎么办？或者起火烧到了呢？ 2021-08-15 07:11:06
2021-08-19 02:00:19 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:19 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670354167693679&max_id=0&max_id_type=0
2021-08-19 02:00:19 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:19 | INFO | crawl | >>>在四教晒太阳 男 @毛毛虫不淋毛 啊这 2021-08-15 07:10:50
2021-08-19 02:00:19 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:19 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670354096392002&max_id=0&max_id_type=0
2021-08-19 02:00:19 | INFO | crawl | >>>晚风过境_ 男 评论里好多车评人洗白的，真舍得下血本啊。蔚来 2021-08-15 07:10:41
2021-08-19 02:00:19 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:20 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670354057857003&max_id=0&max_id_type=0
2021-08-19 02:00:30 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:30 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670354057857003&max_id=0&max_id_type=0
2021-08-19 02:00:40 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:40 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670354057857003&max_id=0&max_id_type=0
2021-08-19 02:00:40 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:40 | INFO | crawl | >>>北极牛V 男 敢买未来的心都老大了。 2021-08-15 07:09:43
2021-08-19 02:00:40 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:40 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353815896855&max_id=0&max_id_type=0
2021-08-19 02:00:40 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:40 | INFO | crawl | >>>北极牛V 男 大家加把劲让他热搜 2021-08-15 07:08:39
2021-08-19 02:00:40 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:40 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353546414285&max_id=0&max_id_type=0
2021-08-19 02:00:40 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:40 | INFO | crawl | >>>你的益达LLL 男 蔚来高端群成员吧，蔚来老板真的牛逼 2021-08-15 07:08:23
2021-08-19 02:00:40 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:41 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353484021932&max_id=0&max_id_type=0
2021-08-19 02:00:41 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:00:41 | INFO | crawl | >>>丁丁叮SDiNG 女 @米九九会减肥成功财源广进的 @Eason_Nan 2021-08-15 07:08:24
2021-08-19 02:00:41 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:41 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670353483236127&max_id=0&max_id_type=0
2021-08-19 02:00:51 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:00:51 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670353483236127&max_id=0&max_id_type=0
2021-08-19 02:01:01 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:01 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353483236127&max_id=0&max_id_type=0
2021-08-19 02:01:01 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:01 | INFO | crawl | >>>烟台张大爷 男 前段时间不是刚烧死一个么？三元锂的车坚决不能碰，自动驾驶也别想，现在一个车载cpu算力连手机都赶不上，还想让他驾驶？ 2021-08-15 07:08:13
2021-08-19 02:01:01 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:01 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670353437885152&max_id=0&max_id_type=0
2021-08-19 02:01:11 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:12 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353437885152&max_id=0&max_id_type=0
2021-08-19 02:01:12 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:12 | INFO | crawl | >>>黄半岁i 男 这个一拳能把他打死？ 2021-08-15 07:07:33
2021-08-19 02:01:12 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:12 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670353270375438&max_id=0&max_id_type=0
2021-08-19 02:01:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:22 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353270375438&max_id=0&max_id_type=0
2021-08-19 02:01:22 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:22 | INFO | crawl | >>>啦啦啦哇呀1 女 一路走好 2021-08-15 07:07:31
2021-08-19 02:01:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:22 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353266442413&max_id=0&max_id_type=0
2021-08-19 02:01:22 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:22 | INFO | crawl | >>>何小筱ing 女 天呐！好可惜 2021-08-15 07:07:25
2021-08-19 02:01:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:23 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353239966067&max_id=0&max_id_type=0
2021-08-19 02:01:23 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:23 | INFO | crawl | >>>拂叶采芹 男 原文照抄，这媒体编辑也太懒了，这种事无脑跟着掺和，想被骂吧 2021-08-15 07:07:20
2021-08-19 02:01:23 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:23 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670353215063450&max_id=0&max_id_type=0
2021-08-19 02:01:33 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:33 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353215063450&max_id=0&max_id_type=0
2021-08-19 02:01:33 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:33 | INFO | crawl | >>>曦曦久津阳 女 我擦…蔚来的锅吗 2021-08-15 07:07:19
2021-08-19 02:01:33 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:33 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670353211131567&max_id=0&max_id_type=0
2021-08-19 02:01:43 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:43 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353211131567&max_id=0&max_id_type=0
2021-08-19 02:01:43 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:43 | INFO | crawl | >>>缘来缘去圆是你 男 我开着特斯拉也没辅助自动驾驶 2021-08-15 07:07:18
2021-08-19 02:01:43 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:44 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353210605655&max_id=0&max_id_type=0
2021-08-19 02:01:44 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:44 | INFO | crawl | >>>四季风537869 男 高速上使用自动驾驶功能？我在高速上对匀速行驶功能都不敢打开，这个功能我就一直不敢用，怕突发事件自己操作不当。 2021-08-15 07:06:49
2021-08-19 02:01:44 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:44 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353085040373&max_id=0&max_id_type=0
2021-08-19 02:01:44 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:49 | DEBUG | crawl | Cookie:SUB=_2A25MH6K6DeRhGeVI61UQ9CjEwj6IHXVv487yrDV6PUJb
2021-08-19 02:01:49 | INFO | crawl | 一级接口请求信息：403 https://m.weibo.cn/comments/hotflow?&max_id=4670353085040372&max_id_type=1&id=4670198961671667&mid=4670198961671667
2021-08-19 02:01:55 | DEBUG | crawl | Cookie:WEIBOCN_FROM=1110003030; loginScene=102003; SUB=_2
2021-08-19 02:01:55 | INFO | crawl | 一级接口请求信息：200 https://m.weibo.cn/comments/hotflow?&max_id=4670353085040372&max_id_type=1&id=4670198961671667&mid=4670198961671667
2021-08-19 02:01:55 | INFO | crawl | >>>巴黎Even 男 L2+级别并不是自动驾驶，而是结合了ADAS、LKA、ACC功能的辅助驾驶，在任何情况下驾驶员都有责任和义务观察路面信息，并责无旁贷的采取制动措施保障自身更安全，双手更需责无旁贷的置于方向盘处，没有任何一家车厂支持用户托管式（双手离开方向盘，脚离开制动踏板位置）在高速公路上行驶 2021-08-15 07:06:35
2021-08-19 02:01:55 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:55 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670353027106035&max_id=0&max_id_type=0
2021-08-19 02:01:55 | INFO | crawl | >>>打豆豆54667 女 90年的 2021-08-15 07:06:09
2021-08-19 02:01:55 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:56 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670352917006095&max_id=0&max_id_type=0
2021-08-19 02:01:56 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:56 | INFO | crawl | >>>浮生如此18692 男 看过一本小说叫若春和景明 2021-08-15 07:05:46
2021-08-19 02:01:56 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:56 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670352824729835&max_id=0&max_id_type=0
2021-08-19 02:01:56 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:01:56 | INFO | crawl | >>>Super_ring宝1103 女 首先逝者安息。可是为什么要特别强调，在启动NOP之后出车祸？！事故原因调查清楚了么，感觉像下特指蔚来造成了车祸一样…坐等后续调查结果… 2021-08-15 07:05:41
2021-08-19 02:01:56 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:01:56 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670352804021009&max_id=0&max_id_type=0
2021-08-19 02:02:06 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:06 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670352804021009&max_id=0&max_id_type=0
2021-08-19 02:02:06 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:06 | INFO | crawl | >>>幸福的生活198 男 幸亏不是特斯拉 2021-08-15 07:04:40
2021-08-19 02:02:06 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:07 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670352547905855&max_id=0&max_id_type=0
2021-08-19 02:02:17 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:17 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670352547905855&max_id=0&max_id_type=0
2021-08-19 02:02:17 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:17 | INFO | crawl | >>>哈哈班主任 男 在高速上还自动驾驶 2021-08-15 07:03:20
2021-08-19 02:02:17 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:17 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670352213410024&max_id=0&max_id_type=0
2021-08-19 02:02:17 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:17 | INFO | crawl | >>>红色带角的 男 中国的法律根本没有认可自动驾驶，驾驶途中请双手握住方向盘或者控制住排挡，油门刹车请交给自己的脚，另外么媒体不要跟着资本吹嘘驾驶辅助，整天弄点花里胡哨的，求求你们做做人吧 2021-08-15 07:03:11
2021-08-19 02:02:17 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:17 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670352170419496&max_id=0&max_id_type=0
2021-08-19 02:02:17 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:17 | INFO | crawl | >>>粉红伊甸 女 不能是被撞吗？一定是汽车本身的事？ 2021-08-15 07:02:39
2021-08-19 02:02:17 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:18 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670352036725686&max_id=0&max_id_type=0
2021-08-19 02:02:18 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:18 | INFO | crawl | >>>李檬胧 男 在高速上用自动驾驶  也是嫌自己命太长了么 2021-08-15 07:01:11
2021-08-19 02:02:18 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:18 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670351672344673&max_id=0&max_id_type=0
2021-08-19 02:02:18 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:18 | INFO | crawl | >>>PM_Mr郑 男 这个车主的死，首先作为一个心智健全的成年人应该有辨伪的能力，把命交给辅助驾驶系统怪不得他人；其次每一个鼓吹自动驾驶的车企和营销号都逃脱不了干系，我指的不能客观的宣传引导用户如何正确的认知和使用“自动辅助驾驶”功能的营销行为；再者要加强“自动辅助驾驶”使用场景和使用风险的宣传 2021-08-15 07:00:30
2021-08-19 02:02:18 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:18 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670351495398045&max_id=0&max_id_type=0
2021-08-19 02:02:28 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:28 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670351495398045&max_id=0&max_id_type=0
2021-08-19 02:02:28 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:28 | INFO | crawl | >>>寒冬666888 男 你们可真牛！相信自动驾驶！ 2021-08-15 06:59:56
2021-08-19 02:02:28 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:28 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670351352530394&max_id=0&max_id_type=0
2021-08-19 02:02:28 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:28 | INFO | crawl | >>>狮822 男 不是领航辅助驾驶？ 2021-08-15 06:59:43
2021-08-19 02:02:28 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:29 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670351299052057&max_id=0&max_id_type=0
2021-08-19 02:02:29 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:29 | INFO | crawl | >>>陪小栗旬度过漫长岁月 女 @JcDIgnity 2021-08-15 06:58:24
2021-08-19 02:02:29 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:29 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350967702007&max_id=0&max_id_type=0
2021-08-19 02:02:39 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:39 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670350967702007&max_id=0&max_id_type=0
2021-08-19 02:02:39 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:39 | INFO | crawl | >>>l方摄l 男 拿死人做文章? 2021-08-15 06:58:13
2021-08-19 02:02:39 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:39 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670350921302412&max_id=0&max_id_type=0
2021-08-19 02:02:39 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:02:45 | DEBUG | crawl | Cookie:SUB=_2A25MH6K6DeRhGeVI61UQ9CjEwj6IHXVv487yrDV6PUJb
2021-08-19 02:02:46 | INFO | crawl | 一级接口请求信息：403 https://m.weibo.cn/comments/hotflow?&max_id=4670350921302411&max_id_type=1&id=4670198961671667&mid=4670198961671667
2021-08-19 02:02:51 | DEBUG | crawl | Cookie:WEIBOCN_FROM=1110003030; loginScene=102003; SUB=_2
2021-08-19 02:02:51 | INFO | crawl | 一级接口请求信息：200 https://m.weibo.cn/comments/hotflow?&max_id=4670350921302411&max_id_type=1&id=4670198961671667&mid=4670198961671667
2021-08-19 02:02:51 | INFO | crawl | >>>喜字库 男 垃圾蔚来 2021-08-15 06:58:09
2021-08-19 02:02:51 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:02:51 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350904525840&max_id=0&max_id_type=0
2021-08-19 02:03:01 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:01 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350904525840&max_id=0&max_id_type=0
2021-08-19 02:03:11 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:11 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350904525840&max_id=0&max_id_type=0
2021-08-19 02:03:21 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:22 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350904525840&max_id=0&max_id_type=0
2021-08-19 02:03:32 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:32 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670350904525840&max_id=0&max_id_type=0
2021-08-19 02:03:32 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:03:32 | INFO | crawl | >>>臺灣桑大叔 男 有誤導之嫌。難怪很多人説新浪是境外資本操控。確實有可疑之處 2021-08-15 06:57:29
2021-08-19 02:03:32 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:32 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670350736490879&max_id=0&max_id_type=0
2021-08-19 02:03:32 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:03:32 | INFO | crawl | >>>pennieyuang_ 女 一路走好 2021-08-15 06:56:39
2021-08-19 02:03:32 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:32 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350526513969&max_id=0&max_id_type=0
2021-08-19 02:03:42 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:42 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350526513969&max_id=0&max_id_type=0
2021-08-19 02:03:52 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:53 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670350526513969&max_id=0&max_id_type=0
2021-08-19 02:03:53 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:03:53 | INFO | crawl | >>>岭南路人 男 5年后自动驾驶还不适合，别说现在 2021-08-15 06:55:57
2021-08-19 02:03:53 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:03:53 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350354546716&max_id=0&max_id_type=0
2021-08-19 02:04:03 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:03 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670350354546716&max_id=0&max_id_type=0
2021-08-19 02:04:13 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:13 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670350354546716&max_id=0&max_id_type=0
2021-08-19 02:04:13 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:04:13 | INFO | crawl | >>>肠精 男 真年轻啊 2021-08-15 06:55:41
2021-08-19 02:04:13 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:14 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670350283768416&max_id=0&max_id_type=0
2021-08-19 02:04:14 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:04:14 | INFO | crawl | >>>爱豆茜小猫咪 女 说实在的自动驾驶发展还不成熟，这是我为什么不会选择的原因，这也是有些谨慎要求质量高的国家到现在还不研发的原因 2021-08-15 06:54:06
2021-08-19 02:04:14 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:14 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670349885309390&max_id=0&max_id_type=0
2021-08-19 02:04:14 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:04:14 | INFO | crawl | >>>冷漠市民L姐 女 自从特斯拉被开黑以后，只要开车出问题都怪车，跟驾驶员没关系了 2021-08-15 06:53:03
2021-08-19 02:04:14 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:14 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670349620806984&max_id=0&max_id_type=0
2021-08-19 02:04:24 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:24 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670349620806984&max_id=0&max_id_type=0
2021-08-19 02:04:34 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:34 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670349620806984&max_id=0&max_id_type=0
2021-08-19 02:04:44 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:45 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670349620806984&max_id=0&max_id_type=0
2021-08-19 02:04:45 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:04:45 | INFO | crawl | >>>本溪牛人 女 看来自动驾驶不靠谱啊！逝者安息！ 2021-08-15 06:52:59
2021-08-19 02:04:45 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:45 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670349603506036&max_id=0&max_id_type=0
2021-08-19 02:04:55 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:55 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670349603506036&max_id=0&max_id_type=0
2021-08-19 02:04:55 | INFO | crawl | secondary comment crawling completed~
2021-08-19 02:04:55 | INFO | crawl | >>>张益达哒哒 男 现在自动驾驶都不成熟 2021-08-15 06:52:25
2021-08-19 02:04:55 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:04:55 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670349462208852&max_id=0&max_id_type=0
2021-08-19 02:05:05 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 02:05:06 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670349462208852&max_id=0&max_id_type=0
2021-08-19 02:05:06 | INFO | crawl | secondary comment crawling completed~
